#gs	avg_shap	gid	gs2
SUGP2	0.002289313454849401	10147	SUGP2
RALBP1	0.0014215420305543694	10928	RALBP1
SIK1	0.0010262576107863024	150094	SIK1
THOC7	0.0008467596726650506	80145	THOC7
AMER2	0.0007466114172690487	219287	AMER2
ZRSR2	0.0011711218508832478	8233	ZRSR2
SPATA18	0.003823408033273781	132671	SPATA18
MS4A4A	0.0008435937584492565	51338	MS4A4A
USP17L3	1.1321942201555832e-05	645836	USP17L3
RGPD6	0.0036914258512051987	729540	RGPD6
BTBD10	0.0052702308764871475	84280	BTBD10
PRRT1	0.004006893116217471	80863	PRRT1
TRIM33	0.003983603945836573	51592	TRIM33
JMJD4	0.001613677163154183	65094	JMJD4
C5orf58	0.0025358943096158914	133874	C5orf58
INTS6	0.003282380444440037	26512	INTS6
MAP1LC3C	0.0017924035809993293	440738	MAP1LC3C
LHX4	0.0016126701347648027	89884	LHX4
H3Y1	0.00032248618953212554	391769	H3Y1
DNASE2	0.004526008266876979	1777	DNASE2
ASB17	2.0386242179631358e-05	127247	ASB17
FAM111B	0.007782562193720856	374393	FAM111B
TDRD5	0.00341104314322087	163589	TDRD5
CLIP3	0.0050985324867662205	25999	CLIP3
ELSPBP1	0.0009500492234729332	64100	ELSPBP1
ADCY8	0.001974528046432857	114	ADCY8
PITHD1	0.003588209868144987	57095	PITHD1
EIF2S3	0.003224473404253074	1968	EIF2S3
NMNAT2	0.006442206996895149	23057	NMNAT2
DTD1	0.003103794149625207	92675	DTD1
RGL2	0.004099822203157899	5863	RGL2
FAM47B	2.3449581212760176e-05	170062	FAM47B
LTA	0.0030027176947227275	4049	LTA
ARB2A	0.002938521232836853	83989	ARB2A
GLS	0.007847651841552708	2744	GLS
APOA5	0.0007279363916809998	116519	APOA5
PDZD2	0.002951498959066381	23037	PDZD2
NPEPPS	0.0009842480675593596	9520	NPEPPS
FAM43A	0.002439300871220601	131583	FAM43A
KIF1B	0.0023240969942079043	23095	KIF1B
FGF22	0.0005956633303722318	27006	FGF22
SLC35G2	0.005493672634250756	80723	SLC35G2
LRRIQ4	0.00040547982831379037	344657	LRRIQ4
QKI	0.0026318349135937835	9444	QKI
TIRAP	0.0017594951072717492	114609	TIRAP
NEURL1B	0.007295086106799231	54492	NEURL1B
UBE2W	0.004167082136662959	55284	UBE2W
ASH1L	0.001658715737930121	55870	ASH1L
RPA1	0.0028097789046773575	6117	RPA1
H2BC7	0.0031877595148991364	8343	H2BC7
DCAF12	0.004121221027372766	25853	DCAF12
CLYBL	0.007499634763499074	171425	CLYBL
CBX7	0.00675243432238505	23492	CBX7
CSAG3	0.006355013642308173	389903	CSAG3
EDEM3	0.003117121089023987	80267	EDEM3
C9orf43	0.002143942547037567	257169	C9orf43
C12orf43	0.0041976836678253885	64897	C12orf43
MED27	0.00848943836601739	9442	MED27
AZI2	0.0034159835318460915	64343	AZI2
CMC4	0.008504428185284012	100272147	CMC4
TRIB3	0.01259471366800881	57761	TRIB3
FCRLA	0.019384978846828656	84824	FCRLA
RASIP1	0.01056316019391965	54922	RASIP1
LRIT2	0.00012103627044176073	340745	LRIT2
MS4A13	0.0005974974076201226	503497	MS4A13
NEUROG1	0.001656886967984494	4762	NEUROG1
EP300	0.0037182664625868933	2033	EP300
APOH	0.0033174319856389837	350	APOH
NDUFA10	0.0031459631670469916	4705	NDUFA10
SPOPL	0.007371112404785305	339745	SPOPL
FAM161B	0.005034274988106683	145483	FAM161B
DPCD	0.011016226958989595	25911	DPCD
MTRFR	0.006912935943375039	91574	MTRFR
GNB3	0.0031777750619476405	2784	GNB3
RUFY2	0.004006778232592275	55680	RUFY2
SUV39H2	0.014024506342846086	79723	SUV39H2
RPS6KB1	0.005809342036650209	6198	RPS6KB1
STKLD1	0.004104079246662624	169436	STKLD1
POU2F3	0.002348363004942107	25833	POU2F3
DGAT1	0.007476474895750733	8694	DGAT1
FCN3	0.00038744680947985506	8547	FCN3
ZNF285	0.011091217100207376	26974	ZNF285
SLC45A4	0.01231298948662219	57210	SLC45A4
ISG20	0.006341462056022068	3669	ISG20
AKR1C1	0.01090229430180859	1645	AKR1C1
MRPL44	0.011763722346313604	65080	MRPL44
DRAM1	0.010357490000156655	55332	DRAM1
PRSS54	8.373978758365487e-05	221191	PRSS54
NEDD1	0.0022466675661369858	121441	NEDD1
SHARPIN	0.005421146338262675	81858	SHARPIN
MS4A4E	0.0008370228688311995	643680	MS4A4E
GPR62	0.000987258223828979	118442	GPR62
KRT78	0.0025037112936141244	196374	KRT78
CHPF	0.004775441141410039	79586	CHPF
ABL1	0.00318410789740372	25	ABL1
PAAF1	0.010077511142197897	80227	PAAF1
INO80E	0.005232404789275809	283899	INO80E
ASPHD2	0.005613722463905431	57168	ASPHD2
ASB2	0.00757009636743089	51676	ASB2
DUSP10	0.01822969991768303	11221	DUSP10
PILRB	0.008729101314110026	29990	PILRB
CEP295NL	0.0040363347607441785	100653515	CEP295NL
KRT79	0.00593483839032184	338785	KRT79
MAP6	0.006089210651674802	4135	MAP6
ZNF574	0.002799753212366634	64763	ZNF574
PRMT9	0.01188844212998997	90826	PRMT9
ADAM32	0.003566324254603776	203102	ADAM32
HERC6	0.009310702634990184	55008	HERC6
SLC2A9	0.0053008849025582856	56606	SLC2A9
RAD51C	0.006040138168758365	5889	RAD51C
CYP7B1	0.006438313697787356	9420	CYP7B1
PEX11G	0.006726393771640227	92960	PEX11G
PRSS22	0.018229131492099933	64063	PRSS22
TNFRSF21	0.007220996614219583	27242	TNFRSF21
PAX1	0.001227413632880696	5075	PAX1
TMED6	0.009393561333312837	146456	TMED6
IKBKB	0.006250390116878227	3551	IKBKB
CCDC192	0.0033141362075573525	728586	CCDC192
EMCN	0.002958271033267341	51705	EMCN
IQCA1	0.011041596906833942	79781	IQCA1
METTL27	0.008944047305075841	155368	METTL27
SPATA31A6	0.0005472852673275463	389730	SPATA31A6
CENPP	0.0173336272188182	401541	CENPP
NARF	0.010091235250886005	26502	NARF
MICAL3	0.004498271570292559	57553	MICAL3
DYNC1LI1	0.02152322819471942	51143	DYNC1LI1
H2BK1	0.00018308048089200318	114483833	H2BK1
KIAA0319	0.004479514171496937	9856	KIAA0319
PROM1	0.008291764006480264	8842	PROM1
MUTYH	0.0070269426074194286	4595	MUTYH
MS4A15	0.001111150807557862	219995	MS4A15
TMEM169	0.007971085209463765	92691	TMEM169
UGT3A1	0.002155898850540542	133688	UGT3A1
HAUS4	0.0036291423954857805	54930	HAUS4
CDK5	0.004484566168576655	1020	CDK5
KRTAP7-1	0.003155170232501096	337878	KRTAP7-1
ORAI2	0.006889533905193618	80228	ORAI2
SYT13	0.005539439356702171	57586	SYT13
A2ML1	0.0029104229822756677	144568	A2ML1
SATB1	0.012719349231337483	6304	SATB1
FTMT	0.00016541754953453168	94033	FTMT
CCDC196	0.0011265574378143074	440184	CCDC196
ANKLE1	0.012304415250276372	126549	ANKLE1
KIF17	0.0027868634504242887	57576	KIF17
HSPB9	0.0010766625325248072	94086	HSPB9
ZYG11A	0.014075283488419372	440590	ZYG11A
RBM14-RBM4	0.005012752459641709	100526737	RBM14-RBM4
TRIM45	0.008044179147084782	80263	TRIM45
SLC25A17	0.0028786881131321086	10478	SLC25A17
IRAK1BP1	0.001481232380147654	134728	IRAK1BP1
RAB43	0.006413768473076039	339122	RAB43
ACAT2	0.010914913575706136	39	ACAT2
CLEC2D	0.004534773117103962	29121	CLEC2D
ARL5C	0.000498841818223735	390790	ARL5C
ZNF557	0.0031850069885346315	79230	ZNF557
LYNX1	0.013258486446481192	66004	LYNX1
SMIM29	0.006930201110759933	221491	SMIM29
MCF2	0.0015331177409578462	4168	MCF2
USP28	0.003748823032086778	57646	USP28
RLBP1	0.006761977948074651	6017	RLBP1
FOXP2	0.004867168397717963	93986	FOXP2
FOXK1	0.004026764919501789	221937	FOXK1
FAM171A1	0.014994347480188231	221061	FAM171A1
SLC7A11	0.007441745440169051	23657	SLC7A11
MMP26	0.0005347456896410812	56547	MMP26
MYOM1	0.0058081993677561485	8736	MYOM1
C3orf49	0.0003813619644094886	132200	C3orf49
TNIP1	0.007384255572318091	10318	TNIP1
DIABLO	0.0024694287081631974	56616	DIABLO
AMY2B	0.001583143837975462	280	AMY2B
ZBTB38	0.007719141698918358	253461	ZBTB38
DNAAF10	0.006011967526930831	116143	DNAAF10
NACA2	0.0008073744755864007	342538	NACA2
SPDYE6	0.001061614101863749	729597	SPDYE6
WFDC6	0.00035847774962711137	140870	WFDC6
ANKAR	0.0048346105855384585	150709	ANKAR
THRA	0.0050421743740163205	7067	THRA
KANSL2	0.0011142471332293868	54934	KANSL2
SHANK3	0.001670684559615228	85358	SHANK3
DEXI	0.0017163330262092214	28955	DEXI
RFX4	0.0006426080598284893	5992	RFX4
POMT2	0.004357448731549888	29954	POMT2
IQCE	0.0025698795252694423	23288	IQCE
FOXRED2	0.0018219188114441962	80020	FOXRED2
CCR7	0.0071985175283100335	1236	CCR7
RNF38	0.004400681341018583	152006	RNF38
TMEM134	0.00545013554597398	80194	TMEM134
ATP11B	0.003069234589071021	23200	ATP11B
ZC2HC1A	0.005041145462779686	51101	ZC2HC1A
PCNX2	0.004235082274207189	80003	PCNX2
OR56B1	0.00010798949883699864	387748	OR56B1
MTCL1	0.009001439296856978	23255	MTCL1
ERO1A	0.007371257296304978	30001	ERO1A
FBXO5	0.004887447615061887	26271	FBXO5
ZDHHC1	0.005254936810314964	29800	ZDHHC1
NIF3L1	0.0048494515674078024	60491	NIF3L1
FST	0.027667221827597597	10468	FST
LRRC3	0.0026992222052846728	81543	LRRC3
FAM90A1	0.001709117088683958	55138	FAM90A1
SERINC4	0.00039342361081082163	619189	SERINC4
LYPLAL1	0.004302139887163777	127018	LYPLAL1
GMNC	0.0008059498719299097	647309	GMNC
PTCHD1	0.004409537301739334	139411	PTCHD1
FAM9C	0.0034684533303295556	171484	FAM9C
HAUS3	0.0028122793798788866	79441	HAUS3
PEPD	0.023235244711485734	5184	PEPD
GAD1	0.011103020050095962	2571	GAD1
STX18	0.002896882607879246	53407	STX18
EIF2B4	0.002035134284340109	8890	EIF2B4
TM2D3	0.0023969974348521483	80213	TM2D3
ZNF585B	0.005067591570643362	92285	ZNF585B
MOSPD1	0.004811857854776288	56180	MOSPD1
PRDX2	0.008929972288760522	7001	PRDX2
BLZF1	0.001942191116339041	8548	BLZF1
SLC26A6	0.005051637067575264	65010	SLC26A6
SAMD11	0.013354272386483587	148398	SAMD11
RAET1G	0.005165036171967794	353091	RAET1G
CIC	0.0021764268194501375	23152	CIC
LRRIQ3	0.0017284472550671407	127255	LRRIQ3
GPR34	0.0011133243944511995	2857	GPR34
CYP2S1	0.011822845542869921	29785	CYP2S1
LRTM1	0.0010357420587630368	57408	LRTM1
TIMM8A	0.005443125707827089	1678	TIMM8A
LSS	0.004228179338213929	4047	LSS
FAF1	0.0020318915751922797	11124	FAF1
TAB2	0.007165621262393607	23118	TAB2
SULT2B1	0.01601406436291806	6820	SULT2B1
USP34	0.0046980249517751945	9736	USP34
GNG5	0.0016982665135355924	2787	GNG5
MMP17	0.006507488396892598	4326	MMP17
BTBD2	0.0040580935174851715	55643	BTBD2
ARFIP2	0.0037362471286381494	23647	ARFIP2
DDX23	0.0018795682538036483	9416	DDX23
LAPTM4A	0.002208359588878922	9741	LAPTM4A
EFR3B	0.0036328933525258188	22979	EFR3B
PCDHAC1	0.007078374344236775	56135	PCDHAC1
CHAC1	0.005021227045208021	79094	CHAC1
CCNJL	0.002968275293318279	79616	CCNJL
VSIG10L	0.001364343016317547	147645	VSIG10L
CIITA	0.0021211513971603735	4261	CIITA
XPC	0.002601315307879633	7508	XPC
BPHL	0.003832544476662813	670	BPHL
TMEM158	0.0030669840884995285	25907	TMEM158
CCL18	0.00029116328846398717	6362	CCL18
MYH15	0.0019576037596108304	22989	MYH15
PYROXD1	0.0022588220966398907	79912	PYROXD1
SLITRK3	0.0016340457007580848	22865	SLITRK3
METTL6	0.004570003285388244	131965	METTL6
TLX1	0.0022984708965374345	3195	TLX1
KCNMB1	0.001408829759875189	3779	KCNMB1
RHBDD3	0.004276938453883298	25807	RHBDD3
OR2M7	9.535177287138712e-05	391196	OR2M7
KLF2	0.0024054977384336774	10365	KLF2
KPNA1	0.003368434538983208	3836	KPNA1
ACTR8	0.0044268804854672075	93973	ACTR8
FOXJ1	0.006475899478740369	2302	FOXJ1
CCN4	0.0016674085530691996	8840	CCN4
ZNF728	0.00039211395381076196	388523	ZNF728
EVL	0.001875246002483954	51466	EVL
NCS1	0.005414665641614592	23413	NCS1
DGKE	0.002374230535117853	8526	DGKE
MAGEA10	0.0027761088738148536	4109	MAGEA10
KRTAP13-1	3.099557646904e-05	140258	KRTAP13-1
SLC13A2	0.0001811955180640301	9058	SLC13A2
AGER	0.0017878354595147186	177	AGER
ADCY4	0.003708371926136102	196883	ADCY4
BPY2B	1.4634140523090654e-05	442867	BPY2B
BBS2	0.004830338281829038	583	BBS2
ZP4	0.0002488123871077335	57829	ZP4
BMP15	1.0938522125022553e-05	9210	BMP15
MPP4	0.0038532726857950297	58538	MPP4
GAS8	0.007278983872591491	2622	GAS8
ELOVL1	0.0018748306450831547	64834	ELOVL1
ELAVL4	0.0029773766921179284	1996	ELAVL4
MS4A2	0.0006653437891593266	2206	MS4A2
CYP3A4	0.0008494155073294645	1576	CYP3A4
NRBP2	0.009926254369663426	340371	NRBP2
IL2RA	0.0030366360893980308	3559	IL2RA
MGLL	0.008740313849725241	11343	MGLL
PKP4	0.002503675455487921	8502	PKP4
ACTR10	0.004334543345988505	55860	ACTR10
GART	0.005386841967866675	2618	GART
NDUFAF7	0.003999323782296396	55471	NDUFAF7
DOK1	0.0045818464962226226	1796	DOK1
TLR7	0.0018210169234642944	51284	TLR7
SRSF1	0.008686561777731534	6426	SRSF1
RARS2	0.0047859119865152015	57038	RARS2
TTLL5	0.0021899380393138523	23093	TTLL5
CFAP100	0.0002275955709228244	348807	CFAP100
CT83	0.004288938361086832	203413	CT83
MRPL19	0.003110310667542771	9801	MRPL19
CFI	0.015551069560485277	3426	CFI
NTN1	0.015322701062400957	9423	NTN1
ACMSD	0.0013542139268984254	130013	ACMSD
SEPTIN4	0.004099981497031843	5414	SEPTIN4
HINT1	0.01161713824024875	3094	HINT1
GALNT1	0.0028899534373390415	2589	GALNT1
RNF103	0.0018665259338252695	7844	RNF103
TAOK3	0.0015627005741630667	51347	TAOK3
SLC22A8	0.00014771278213256692	9376	SLC22A8
PSMD11	0.0026660273094983983	5717	PSMD11
FLRT3	0.005102188081867287	23767	FLRT3
MED13L	0.0024856298620038364	23389	MED13L
MRPL12	0.002226522191581905	6182	MRPL12
LIPG	0.007513604724922951	9388	LIPG
GAS7	0.007740916391371111	8522	GAS7
B3GAT2	0.0010399209245648034	135152	B3GAT2
FCHSD2	0.003831332362796713	9873	FCHSD2
LGR5	0.0027884805830311003	8549	LGR5
CIMAP1B	0.0017195213882597086	440836	CIMAP1B
C9orf72	0.0030453864672535854	203228	C9orf72
GADD45GIP1	0.004160208340355183	90480	GADD45GIP1
NOP9	0.0012739066168427212	161424	NOP9
SLC44A1	0.002418568155253987	23446	SLC44A1
BFSP1	0.004492840576798094	631	BFSP1
ARMCX4	0.007528991995857893	100131755	ARMCX4
MAP9	0.019333959393113633	79884	MAP9
FABP3	0.006580347227521576	2170	FABP3
ACTG1	0.003924269343837758	71	ACTG1
TEAD2	0.014425264989566243	8463	TEAD2
GRIA1	0.004591981556559284	2890	GRIA1
APOBEC2	0.0031934649715150993	10930	APOBEC2
CCDC137	0.008298241762454287	339230	CCDC137
SRM	0.0023349283562696457	6723	SRM
NOTCH2	0.015072465212777808	4853	NOTCH2
CYBA	0.04356156743130738	1535	CYBA
TM9SF2	0.010011824152932064	9375	TM9SF2
AKR1B15	0.0013021680990899125	441282	AKR1B15
CEPT1	0.001764595186797809	10390	CEPT1
RUSC1	0.00508661504638767	23623	RUSC1
KSR2	0.0018501713617742107	283455	KSR2
PPP6R1	0.008571246865955803	22870	PPP6R1
ZNF837	0.003024080263141248	116412	ZNF837
MCOLN2	0.01095972493726834	255231	MCOLN2
GON4L	0.004837854962152535	54856	GON4L
CLCN7	0.009687501930169517	1186	CLCN7
TBX20	0.0029739832128453177	57057	TBX20
SCUBE3	0.006672276956715013	222663	SCUBE3
NCR3LG1	0.005632399845605872	374383	NCR3LG1
OLFM4	0.00648902145619196	10562	OLFM4
TLR6	0.008133022367596318	10333	TLR6
C1orf53	0.006546881236223891	388722	C1orf53
FAM216A	0.009696164208752169	29902	FAM216A
WDR59	0.001806982860143893	79726	WDR59
CPT2	0.0025508389060385096	1376	CPT2
CCDC112	0.012009412982179536	153733	CCDC112
NAA10	0.005401320516028024	8260	NAA10
CAPN5	0.007956236219140865	726	CAPN5
FHIP1B	0.0010936919683108665	84067	FHIP1B
CDC14A	0.0032679660128029247	8556	CDC14A
TMEM265	0.010668254713951107	100862671	TMEM265
TXNDC17	0.010071163476305767	84817	TXNDC17
CCDC86	0.0050111436839825226	79080	CCDC86
CNGA1	0.0017877045951896723	1259	CNGA1
MAGEB10	0.00033808437705510225	139422	MAGEB10
TCF23	0.0007472134677472271	150921	TCF23
FANCB	0.006854245926434708	2187	FANCB
TCP11L1	0.0060708389687744784	55346	TCP11L1
SERPINB5	0.011216421018375985	5268	SERPINB5
SPRTN	0.0016729355342815682	83932	SPRTN
KANK1	0.00752162259796905	23189	KANK1
DCBLD1	0.014580501493662976	285761	DCBLD1
CCDC82	0.005313175270479671	79780	CCDC82
RAB36	0.0052525569977915345	9609	RAB36
GRIFIN	0.00012082946219277692	402635	GRIFIN
CFAP57	0.005347722986816	149465	CFAP57
DCDC2	0.028940344241701582	51473	DCDC2
IL25	3.2571205410146266e-05	64806	IL25
TMBIM4	0.004387373489608626	51643	TMBIM4
HIPK3	0.0022463363687764545	10114	HIPK3
C10orf67	0.0013845262899419108	256815	C10orf67
FAM72A	0.011598229809898145	729533	FAM72A
MAS1L	0.0003533036243484576	116511	MAS1L
ARMC2	0.013522199946897762	84071	ARMC2
ARHGEF18	0.0022151002311111656	23370	ARHGEF18
PON2	0.044985810877029145	5445	PON2
CEACAM8	0.0003429986726637571	1088	CEACAM8
ZNF843	0.0018935344753655942	283933	ZNF843
KLHL41	0.003041607958832011	10324	KLHL41
TAAR1	0.0007810799009689953	134864	TAAR1
EHD1	0.005484757410821793	10938	EHD1
VSX1	0.0021861455985547687	30813	VSX1
TFF2	0.00620627571179148	7032	TFF2
CD226	0.002440402140715684	10666	CD226
ARHGEF10	0.008663190658577527	9639	ARHGEF10
ADGRE3	0.0013685291961842	84658	ADGRE3
PIK3C2B	0.005814349576975596	5287	PIK3C2B
RSPH10B2	0.00045906620168536415	728194	RSPH10B2
INO80	0.0015391321644404516	54617	INO80
GPN2	0.00303470755190441	54707	GPN2
TMED1	0.0041258047887731755	11018	TMED1
NTF3	0.0075343938754008685	4908	NTF3
CFAP299	0.0017953844744152425	255119	CFAP299
ADIRF	0.01863272890765548	10974	ADIRF
PUS1	0.003566273868461751	80324	PUS1
ADAMTS15	0.011820731925418751	170689	ADAMTS15
LRRC17	0.036707454517126474	10234	LRRC17
SH3KBP1	0.019520984954668925	30011	SH3KBP1
VIP	0.002780919379789671	7432	VIP
NOCT	0.0027662529263321853	25819	NOCT
LIX1L	0.019915393552928783	128077	LIX1L
STIMATE	0.014612771696015471	375346	STIMATE
TMEM101	0.0043936801101330265	84336	TMEM101
ROBO2	0.008472304031303536	6092	ROBO2
PCCA	0.01862311485336159	5095	PCCA
CNTFR	0.008828522138684045	1271	CNTFR
ARSG	0.005718703426673313	22901	ARSG
TEX38	0.0003637475039137088	374973	TEX38
C2orf88	0.0035004081168815986	84281	C2orf88
ELFN1	0.0015567030810578358	392617	ELFN1
EFCAB14	0.004369155574192642	9813	EFCAB14
COMT	0.008374077573334334	1312	COMT
OR56A4	9.40028702317218e-05	120793	OR56A4
RBCK1	0.0048698112242335475	10616	RBCK1
SRD5A2	0.00014588645879342875	6716	SRD5A2
PPP1R2	0.005474221457909957	5504	PPP1R2
FOXL2NB	0.020073569869975737	401089	FOXL2NB
CEP72	0.017013274814650023	55722	CEP72
JCAD	0.01963215497609956	57608	JCAD
MAPK11	0.009586631153674476	5600	MAPK11
UPK2	0.03900938678472631	7379	UPK2
AMZ2	0.017829869269537148	51321	AMZ2
RSPO3	0.008668180899703363	84870	RSPO3
TBC1D28	0.000289535071438	254272	TBC1D28
ELK3	0.036372029066860385	2004	ELK3
KCNA2	0.011443738932200418	3737	KCNA2
TIMM23B	0.009439106700676585	100652748	TIMM23B
TMC2	0.0012536477891466427	117532	TMC2
ATAD3C	0.0063399549973792045	219293	ATAD3C
CHMP4C	0.014013758368456763	92421	CHMP4C
PPP6C	0.00763109521117402	5537	PPP6C
PXN	0.027524573955724864	5829	PXN
ZFAND2A	0.007030973103727432	90637	ZFAND2A
HOXB3	0.013404596245014383	3213	HOXB3
CLPTM1	0.012611702718065053	1209	CLPTM1
CNKSR2	0.01396208157250117	22866	CNKSR2
SREK1	0.005681456198181069	140890	SREK1
NUDT9	0.004496124491534971	53343	NUDT9
OR2A12	2.449623029074299e-05	346525	OR2A12
DNAI3	0.0020544044290884845	126820	DNAI3
ATL2	0.004761782669132126	64225	ATL2
MMS22L	0.009869290571123518	253714	MMS22L
ARHGEF1	0.004810159583032741	9138	ARHGEF1
SLC22A23	0.0062599843101304176	63027	SLC22A23
ATP6V1D	0.004821535377972914	51382	ATP6V1D
TCTN2	0.017229122829854737	79867	TCTN2
CPNE4	0.006379604905142244	131034	CPNE4
SGCA	0.0051289647103181886	6442	SGCA
LRRC47	0.0027268881988119697	57470	LRRC47
H2AC13	0.005458318522588239	8329	H2AC13
PPIAL4C	0.0004111824567512311	653598	PPIAL4C
SLF1	0.005941018700729177	84250	SLF1
GLRA3	0.002005043980475697	8001	GLRA3
FOXJ2	0.004327188851710075	55810	FOXJ2
NFE2L2	0.0039082165636060845	4780	NFE2L2
OR5B2	0.0005919458873957962	390190	OR5B2
PLIN5	0.0061914607896477285	440503	PLIN5
HDAC10	0.006116403496455556	83933	HDAC10
RPEL1	0.0005853609870143109	729020	RPEL1
STRADA	0.0061790436734243505	92335	STRADA
PLXNA4	0.0037196248559545173	91584	PLXNA4
MT1M	0.01749551763630973	4499	MT1M
SPAG4	0.02176970195135316	6676	SPAG4
ANAPC16	0.0020559898942089493	119504	ANAPC16
HNRNPC	0.004465171983373244	3183	HNRNPC
CDCA4	0.03078946947827806	55038	CDCA4
PPP1R13B	0.019189695348138473	23368	PPP1R13B
MSH6	0.01456338530882476	2956	MSH6
ORMDL3	0.004353357569761433	94103	ORMDL3
TMEM64	0.015659983591533682	169200	TMEM64
STRN3	0.00813380779771966	29966	STRN3
BTG4	0.007241565792781163	54766	BTG4
IVNS1ABP	0.013341471304853766	10625	IVNS1ABP
CHTF8	0.0048570391856045236	54921	CHTF8
KRT25	0.0024459547491813296	147183	KRT25
BVES	0.045559292816407214	11149	BVES
CT47A1	2.569598455114276e-05	728096	CT47A1
FZD10	0.001693244296346678	11211	FZD10
FAAP24	0.003214412764721298	91442	FAAP24
PCDHB15	0.0035955652567923858	56121	PCDHB15
SHCBP1L	0.0004934880444183268	81626	SHCBP1L
BTLA	0.00134390973735432	151888	BTLA
ANTXRL	0.0006137643021088172	195977	ANTXRL
LTBP2	0.004227025486060998	4053	LTBP2
TYR	0.002071554504427386	7299	TYR
GPRASP1	0.005624699964963088	9737	GPRASP1
KRTAP2-4	0.00010987102218594893	85294	KRTAP2-4
GLMP	0.003923882261974839	112770	GLMP
TMEM127	0.0016344266766241675	55654	TMEM127
ATG10	0.000540675570119889	83734	ATG10
SLBP	0.004516135819801512	7884	SLBP
PSMC6	0.002751553442839289	5706	PSMC6
SPATA17	0.00557046588473121	128153	SPATA17
UROS	0.0025612638649754322	7390	UROS
COLGALT2	0.0062831760597278335	23127	COLGALT2
DCAF11	0.014067075256909305	80344	DCAF11
ADAM19	0.026290021813792797	8728	ADAM19
NELL2	0.00989370863580455	4753	NELL2
PITPNM1	0.005178751423019959	9600	PITPNM1
EGFL7	0.005918507584041854	51162	EGFL7
NTMT2	0.0009315217213037341	149281	NTMT2
RMND5A	0.006213935623187059	64795	RMND5A
RPP38	0.005662726212053102	10557	RPP38
GGCT	0.0023939449488545065	79017	GGCT
JADE3	0.0018550387801393397	9767	JADE3
GUCA2A	0.0026116712343156596	2980	GUCA2A
GNPNAT1	0.004921824444729273	64841	GNPNAT1
TTF2	0.0009417648267969993	8458	TTF2
CDY2A	8.680490969990046e-06	9426	CDY2A
GALC	0.001994373959664148	2581	GALC
IL22	0.0008956150113532909	50616	IL22
TDG	0.003997024493246806	6996	TDG
SLA	0.002546648809060521	6503	SLA
EHBP1	0.006459048566864959	23301	EHBP1
PPP2CB	0.0030493695311490415	5516	PPP2CB
SUCLG2	0.0065921896104251905	8801	SUCLG2
RXFP4	0.004036272902807553	339403	RXFP4
OR4A15	2.8890536357590336e-05	81328	OR4A15
DGAT2L6	0.00037231128050879486	347516	DGAT2L6
PPM1F	0.004456344578849283	9647	PPM1F
FXR2	0.00601949287573757	9513	FXR2
KRTAP10-5	6.804287272885144e-05	386680	KRTAP10-5
NPTN	0.005874959895019151	27020	NPTN
SIGLEC6	0.0028429700112773916	946	SIGLEC6
NANOGP8	0.0012444904984344946	388112	NANOGP8
CNTN4	0.01495991135074401	152330	CNTN4
NDUFAB1	0.009937248319357909	4706	NDUFAB1
UNC45A	0.00774433695022235	55898	UNC45A
PPRC1	0.004203313161222737	23082	PPRC1
CEACAM19	0.016726754477008426	56971	CEACAM19
CCL27	0.002160939798050266	10850	CCL27
PHF21B	0.009898801339957717	112885	PHF21B
LEPROT	0.01634457676541565	54741	LEPROT
ITPA	0.009762133485240444	3704	ITPA
LRRC42	0.0050038600582495716	115353	LRRC42
GSX2	0.0035527388984167474	170825	GSX2
AASDH	0.007151329736884053	132949	AASDH
AGL	0.009704420598558684	178	AGL
KBTBD7	0.003806304659045247	84078	KBTBD7
TSSK3	0.0070009667289685495	81629	TSSK3
CXCL14	0.0118668148195982	9547	CXCL14
SYVN1	0.012109634556273594	84447	SYVN1
FTSJ3	0.005209724750937792	117246	FTSJ3
DHRS7B	0.0033871378948496468	25979	DHRS7B
SLC6A18	0.00043427571001698734	348932	SLC6A18
PSG9	0.011354875330937339	5678	PSG9
IFITM2	0.05605567965252758	10581	IFITM2
